sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] William McDougall:5 is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Nova Scotia Liberal Party,0,Nova Scotia Liberal Party,0,-0.18993
[CLS] Rolando:2 Zapata Bello is a member of the [MASK] [MASK] [MASK] political party . [SEP],Social Democratic Party,Institutional:2 Revolutionary Party,0,Institutional:2 Revolutionary Party,0,-1.09032
[CLS] Mario Feleppa:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Social Social Party,Australian Labor Party,0,Australian Labor Party,0,-0.87541
[CLS] Gheorghe Pintilie:3 is a member of the [MASK] [MASK] political party . [SEP],Moldovan:2,Romanian Communist Party,0,Romanian Communist Party,0,-0.14339
[CLS] Allan Pilkey:3 is a member of the [MASK] [MASK] political party . [SEP],United States,Ontario New Democratic Party,0,Ontario New Democratic Party,0,-0.72650
[CLS] Nele:2 Lijnen:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],P P P,Open Flemish:3 Liberals:2 and Democrats,0,Open Flemish:3 Liberals:2 and Democrats,0,-0.96802
[CLS] Baliram:2 Kashyap:4 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4 Party,Bharatiya:4 Janata:2 Party,0,Bharatiya:4 Janata:2 Party,0,-0.81952
[CLS] Joe Gander:2 is a member of the [MASK] [MASK] political party . [SEP],United States,Australian Labor Party,0,Australian Labor Party,0,-0.53092
[CLS] David Fawcett:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Liberal Party of Australia,0,Liberal Party of Australia,0,-0.32380
[CLS] Claire Baker is a member of the [MASK] [MASK] political party . [SEP],United States,Scottish Labour Party,0,Scottish Labour Party,0,-0.55632
[CLS] Paul Mullins:3 Gervais is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],U . S .,Liberal Party of Canada,0,Liberal Party of Canada,0,-0.79804
[CLS] David Wright is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Labour Party,0,Labour Party,0,-0.36707
[CLS] Sai Prathap:3 Annayyagari:4 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4 Party,Indian National Congress,0,Indian National Congress,0,-0.80649
[CLS] Simon Finn is a member of the [MASK] [MASK] political party . [SEP],Labour Party,Australian Labor Party,0,Australian Labor Party,0,-0.81530
[CLS] Shantaram:3 Potdukhe:3 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4 Party,Indian National Congress,0,Indian National Congress,0,-0.69175
[CLS] Hu Qili:2 is a member of the [MASK] [MASK] political party . [SEP],Qili:2,Communist Party of China,0,Communist Party of China,0,-0.62292
[CLS] Alex Finlay:2 is a member of the [MASK] [MASK] political party . [SEP],Labour Party,Australian Labor Party,0,Australian Labor Party,0,-0.82368
[CLS] Alfred Bates is a member of the [MASK] [MASK] political party . [SEP],United States,Labour Party,0,Labour Party,0,-0.59543
[CLS] Dvora:2 Netzer:2 is a member of the [MASK] [MASK] political party . [SEP],Dvora:2,Mapai:2,0,Mapai:2,0,-0.17633
[CLS] Rajni:2 Ranjan:3 Sahu:2 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Rajni:2 Ranjan:3,Indian National Congress,0,Indian National Congress,0,-0.57915
[CLS] Grażyna:4 Tyszko:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Party of Poland,Self - Defence of the Republic of Poland,0,Self - Defence of the Republic of Poland,0,-1.00070
[CLS] Michael Considine:3 is a member of the [MASK] [MASK] political party . [SEP],United States,Australian Labor Party,0,Australian Labor Party,0,-0.34747
[CLS] Makoto Nishida:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],JJJ:3,Komeito:2,0,Komeito:2,0,-0.76031
[CLS] T . Venkata:3 Reddy:2 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4 Party,Indian National Congress,0,Indian National Congress,0,-0.70435
[CLS] Kevin Stewart is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Australian Labor Party,0,Australian Labor Party,0,-0.39337
[CLS] Willi Münzenberg:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],P P P,Communist Party of Germany,0,Communist Party of Germany,0,-0.74704
[CLS] Dean Whiteway:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Progressive Conservative Party of Canada,0,Progressive Conservative Party of Canada,0,-0.26324
[CLS] Allan Bresland:3 is a member of the [MASK] [MASK] political party . [SEP],Labour Party,Democratic Unionist:2 Party,0,Democratic Unionist:2 Party,0,-0.67460
[CLS] Dharmapuri:2 Srinivas:3 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4 Party,Indian National Congress,0,Indian National Congress,0,-0.87549
[CLS] Ajit:2 Jogi:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],A . B,Indian National Congress,0,Indian National Congress,0,-0.74578
[CLS] Angela Vautour:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Vautour:3,Progressive Conservative Party of Canada,0,Progressive Conservative Party of Canada,0,-1.07374
[CLS] Tajuddin:2 Ahmad is a member of the [MASK] [MASK] political party . [SEP],Pakistan Pakistan,Bangladesh Awami:2 League,0,Bangladesh Awami:2 League,0,-0.90629
[CLS] Jamie Nicholls:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,New Democratic Party,0,New Democratic Party,0,-0.20872
[CLS] Ralph Klein is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],"Labour Party , a",Progressive Conservative Association of Alberta,0,Progressive Conservative Association of Alberta,0,-1.25151
[CLS] Bente:2 Sandvig:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Party of Norway,Socialist Left Party,0,Socialist Left Party,0,-0.82192
[CLS] José Antonio Girón:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Social - Social,Juntas:2 de Ofensiva:2 Nacional - Sindicalista:3,0,Juntas:2 de Ofensiva:2 Nacional - Sindicalista:3,0,-0.45432
[CLS] Mahadhi:2 Juma:2 Maalim:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],BJP:3,Party of the Revolution,0,Party of the Revolution,0,-0.94391
[CLS] Marie Moloney:2 is a member of the [MASK] [MASK] political party . [SEP],United States,Labour Party,0,Labour Party,0,-0.50991
[CLS] Ger:2 Koopmans:3 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Ger:2 Koopmans:3,Christian Democratic Appeal,0,Christian Democratic Appeal,0,-0.71477
[CLS] Elizabeth Witmer:2 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],K K K K K,Progressive Conservative Party of Ontario,0,Progressive Conservative Party of Ontario,0,-1.29171
[CLS] Bill Haigh:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Australian Labor Party,0,Australian Labor Party,0,-0.36074
[CLS] André Ouellet:3 is a member of the [MASK] [MASK] political party . [SEP],Labour Party,Liberal Party of Canada,0,Liberal Party of Canada,0,-0.80335
[CLS] Sadhu:2 Ram Sharma is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4 Party,Indian National Congress,0,Indian National Congress,0,-0.71211
[CLS] Pala:2 . Karuppiah:4 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Pala:2 .,All India Anna Dravida:3 Munnetra:3 Kazhagam:4,0,All India Anna Dravida:3 Munnetra:3 Kazhagam:4,0,-0.64435
[CLS] Renate:2 Adolph is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],U . S .,The Left,0,The Left,0,-0.83153
[CLS] Kwamena:2 Ahwoi:3 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Kwame:2 - Kwame:2,National Democratic Congress,0,National Democratic Congress,0,-0.98104
[CLS] Kerry Towle:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Progressive Conservative Association of Alberta,0,Progressive Conservative Association of Alberta,0,-0.22942
[CLS] Marie - Claude Vaillant:2 - Couturier:3 is a member of the [MASK] [MASK] political party . [SEP],Labour Party,French Communist Party,0,French Communist Party,0,-0.63526
[CLS] Paul Dewar:2 is a member of the [MASK] [MASK] political party . [SEP],Dewar:2,New Democratic Party,0,New Democratic Party,0,-0.05733
[CLS] Prakash:3 Mehta:2 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4 Party,Bharatiya:4 Janata:2 Party,0,Bharatiya:4 Janata:2 Party,0,-0.73338
[CLS] Krystyna:3 Łybacka:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],party - party,Polish United Workers ' Party,0,Polish United Workers ' Party,0,-0.76686
[CLS] Petter Eide:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Party of Norway,Socialist Left Party,0,Socialist Left Party,0,-0.66903
[CLS] William F . Johnston is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Whig:2 Party,0,Whig:2 Party,0,-0.46760
[CLS] Berndt:2 Röder:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Börsen:3,Christian Democratic Union,0,Christian Democratic Union,0,-0.90215
[CLS] Jorge Juraidini:3 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],P . P .,Institutional:2 Revolutionary Party,0,Institutional:2 Revolutionary Party,0,-1.34479
[CLS] David Gillies:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Quebec Liberal Party,0,Quebec Liberal Party,0,-0.28846
[CLS] Rudolf Fehrmann:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Social - Social,Nazi Party,0,Nazi Party,0,-0.64878
[CLS] John Carlyle Herbert is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Federalist:2 Party,0,Federalist:2 Party,0,-0.38057
[CLS] Nikolay:2 Shvernik:3 is a member of the [MASK] [MASK] political party . [SEP],Serb:2,Communist Party of the Soviet Union,0,Communist Party of the Soviet Union,0,-0.43736
[CLS] Joseph Haslet:2 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],K K K K K,Democratic - Republican Party,0,Democratic - Republican Party,0,-1.24544
[CLS] Ralph Metcalf:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Greensboro:3,North Dakota Democratic - Nonpartisan:3 League Party,0,North Dakota Democratic - Nonpartisan:3 League Party,0,-0.97610
[CLS] António Teixeira de Sousa is a member of the [MASK] [MASK] [MASK] political party . [SEP],far - right,Regenerator:3 Party,0,Regenerator:3 Party,0,-0.87786
[CLS] Sid Prest:2 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],U . S .,Nova Scotia New Democratic Party,0,Nova Scotia New Democratic Party,0,-0.86662
[CLS] Alexander Peter Ross is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],United States House of Representatives,Progressive Conservative Party of Ontario,0,Progressive Conservative Party of Ontario,0,-1.39578
[CLS] George Cooper is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Progressive Conservative Party of Canada,0,Progressive Conservative Party of Canada,0,-0.38678
[CLS] Nanci:2 Parrilli:3 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Nanci:2 Parrilli:3,Justicialist:2 Party,0,Justicialist:2 Party,0,-0.18566
[CLS] Marco Maciel:2 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],Communist Party of China,National Renewal:2 Alliance Party,0,National Renewal:2 Alliance Party,0,-1.15875
[CLS] Giriraj:3 Singh is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4,Bharatiya:4 Janata:2 Party,0,Bharatiya:4 Janata:2 Party,0,-0.72525
[CLS] Siegmund:2 Weltlinger:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Social - Social,Christian Democratic Union,0,Christian Democratic Union,0,-0.92736
[CLS] U Lwin:2 is a member of the [MASK] [MASK] political party . [SEP],Lwin:2,National League for Democracy,0,National League for Democracy,0,-0.25654
[CLS] Alfredo Anaya:2 Gudiño:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],flamenco:3,Institutional:2 Revolutionary Party,0,Institutional:2 Revolutionary Party,0,-0.79469
[CLS] Heikki Ritavuori:3 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Pi Pi Pi Pi Pi,National Progressive Party,0,National Progressive Party,0,-1.01082
[CLS] Pat Deering:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Lords,Fine Gael:2,0,Fine Gael:2,0,-0.43179
[CLS] Carmel Shama:2 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],al - Shaq:2,Likud:2,0,Likud:2,0,-1.21198
[CLS] Bud Bradley is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Progressive Conservative Party of Canada,0,Progressive Conservative Party of Canada,0,-0.58184
[CLS] Željka:3 Antunović:3 is a member of the [MASK] [MASK] political party . [SEP],Republika Srpska,Social Democratic Party of Croatia,0,Social Democratic Party of Croatia,0,-0.09991
[CLS] Elías:2 Rodríguez is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],Social Party of the,American Popular Revolutionary Alliance,0,American Popular Revolutionary Alliance,0,-1.30003
[CLS] Eduardo Angeloz:2 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],L . A .,Radical Civic Union,0,Radical Civic Union,0,-1.45236
[CLS] Julián Gorkin:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],L L L,POUM:3,0,POUM:3,0,-1.06959
[CLS] Antonín Novotný:2 is a member of the [MASK] [MASK] political party . [SEP],Czech Republic,Communist Party of Czechoslovakia,0,Communist Party of Czechoslovakia,0,-0.72496
[CLS] Vicente González Lizondo:2 is a member of the [MASK] [MASK] political party . [SEP],PNV:2,Valencian:2 Union,0,Valencian:2 Union,0,-0.95796
[CLS] Eduardo Duhalde:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],party ' s,Justicialist:2 Party,0,Justicialist:2 Party,0,-0.93364
[CLS] Alfred Ashley - Brown is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Australian Labor Party,0,Australian Labor Party,0,-0.31215
[CLS] Otto Hellmuth:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Social - Social,Nazi Party,0,Nazi Party,0,-0.66787
[CLS] Raymond Dupont is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],"United Front , a",Liberal Party of Canada,0,Liberal Party of Canada,0,-1.53065
[CLS] Raimo:2 Pärssinen:4 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],Pärssinen:4,Swedish Social Democratic Party,0,Swedish Social Democratic Party,0,-0.93548
[CLS] Chandra Shekhar:3 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4 Party,Samajwadi:3 Janata:2 Party,0,Samajwadi:3 Janata:2 Party,0,-0.80114
[CLS] Steve Crabb:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Crabb:3,Australian Labor Party,0,Australian Labor Party,0,-0.07220
[CLS] K . Raghupati:4 Bhat:2 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4 Party,Bharatiya:4 Janata:2 Party,0,Bharatiya:4 Janata:2 Party,0,-0.61899
[CLS] Yang Sen is a member of the [MASK] [MASK] [MASK] political party . [SEP],People ' s,Kuomintang:3,0,Kuomintang:3,0,-0.80122
[CLS] Abdul Hamid Khan Bhashani:3 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4 Party,Bangladesh Awami:2 League,0,Bangladesh Awami:2 League,0,-0.91526
[CLS] Knut Storberget:4 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Party of Norway,Norwegian Labour Party,0,Norwegian Labour Party,0,-0.66661
[CLS] Lucinda:2 Creighton:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Fine Gael:2,0,Fine Gael:2,0,-0.24607
[CLS] Heidrun:3 Bluhm:2 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],K K K K K,The Left,0,The Left,0,-1.14414
[CLS] Ivo Strejček:3 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],Communist Party of Slovakia,Civic Democratic Party,0,Civic Democratic Party,0,-1.03759
[CLS] Danam:2 Nagender:2 is a member of the [MASK] [MASK] political party . [SEP],Uttar Pradesh,Indian National Congress,0,Indian National Congress,0,-0.51749
[CLS] Michael Roth is a member of the [MASK] [MASK] political party . [SEP],United States,Social Democratic Party of Germany,0,Social Democratic Party of Germany,0,-0.53538
[CLS] Abdul Rashid Shaheen:2 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],Mukhtiari:4,Jammu & Kashmir National Conference,0,Jammu & Kashmir National Conference,0,-1.10257
[CLS] Subramaniam:4 Sinniah:2 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4 Party,Malaysian Indian Congress,0,Malaysian Indian Congress,0,-0.67114
[CLS] André Bugnon:2 is a member of the [MASK] [MASK] political party . [SEP],Labour Party,Swiss People ' s Party,0,Swiss People ' s Party,0,-0.81055
[CLS] Javed:2 Hashmi:2 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4 Party,Pakistan Muslim League ( N ),0,Pakistan Muslim League ( N ),0,-0.93810
[CLS] Khan Abdul Wali:2 Khan is a member of the [MASK] [MASK] political party . [SEP],Jammu Kashmir,National Awami:2 Party,0,National Awami:2 Party,0,-0.82043
[CLS] Pierre Derbigny:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],P P P,National Republican Party,0,National Republican Party,0,-0.80909
[CLS] Chintaman:3 Vanaga:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Party of Congress,Bharatiya:4 Janata:2 Party,0,Bharatiya:4 Janata:2 Party,0,-0.85996
[CLS] Carlos Jiménez Macías:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Social Democratic Party,Institutional:2 Revolutionary Party,0,Institutional:2 Revolutionary Party,0,-1.04445
[CLS] Benedict Ole - Nangoro:3 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Northern Northern Northern Northern Northern,Party of the Revolution,0,Party of the Revolution,0,-1.09225
[CLS] Felix Calonder:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],K K K,Free Democratic Party of Switzerland,0,Free Democratic Party of Switzerland,0,-0.99905
[CLS] Jarvis:2 Tyner:2 is a member of the [MASK] [MASK] political party . [SEP],Labour Party,Communist Party USA,0,Communist Party USA,0,-0.56799
[CLS] José Antonio Aguilar Bodegas:3 is a member of the [MASK] [MASK] political party . [SEP],Conquer:2,Institutional:2 Revolutionary Party,0,Institutional:2 Revolutionary Party,0,-1.19085
[CLS] John McWilliam:5 is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Labour Party,0,Labour Party,0,-0.18319
[CLS] Guy Ricard:2 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],"Labour Party , a",Progressive Conservative Party of Canada,0,Progressive Conservative Party of Canada,0,-1.29628
[CLS] Larry D . Shippy:2 is a member of the [MASK] [MASK] political party . [SEP],United States,Republican Party,0,Republican Party,0,-0.39184
[CLS] Jacques Peyrat:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Left - gauche,Independent Republicans,0,Independent Republicans,0,-0.88208
[CLS] Ramswaroop:3 Koli:2 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4 Party,Bharatiya:4 Janata:2 Party,0,Bharatiya:4 Janata:2 Party,0,-0.79910
[CLS] William Haworth:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Liberal Party of Australia,0,Liberal Party of Australia,0,-0.19889
[CLS] H . V . Evatt:2 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],U . S .,Australian Labor Party,0,Australian Labor Party,0,-0.80231
[CLS] George Taylor Fulford:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Liberal Party of Canada,0,Liberal Party of Canada,0,-0.26670
[CLS] S . Narayanan:2 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4 Party,All India Anna Dravida:3 Munnetra:3 Kazhagam:4,0,All India Anna Dravida:3 Munnetra:3 Kazhagam:4,0,-0.80606
[CLS] Jeff Lantz:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Progressive Conservative Party of Prince Edward Island,0,Progressive Conservative Party of Prince Edward Island,0,-0.72069
[CLS] Ferdi:2 Sabit:2 Soyer:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Af Af Af,Republican Turkish Party,0,Republican Turkish Party,0,-0.47782
[CLS] Kanwar:2 Singh Tanwar:2 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4,Bharatiya:4 Janata:2 Party,0,Bharatiya:4 Janata:2 Party,0,-0.64720
[CLS] Hubertus:2 Heil:2 is a member of the [MASK] [MASK] political party . [SEP],Heil:2,Social Democratic Party of Germany,0,Social Democratic Party of Germany,0,-0.04856
[CLS] Ernie Shepherd is a member of the [MASK] [MASK] political party . [SEP],United States,Australian Labor Party,0,Australian Labor Party,0,-0.88021
[CLS] Sanath:2 Jayasuriya:3 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4,United People ' s Freedom Alliance,0,United People ' s Freedom Alliance,0,-0.73767
[CLS] Samudrala:3 Venugopal:4 Chary:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Samudrala:3,Telangana:3 Rashtra:3 Samithi:2,0,Telangana:3 Rashtra:3 Samithi:2,0,-0.02347
[CLS] Gao Shuxun:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Party of China,Kuomintang:3,0,Kuomintang:3,0,-0.57053
[CLS] José Alberto González Morales is a member of the [MASK] [MASK] [MASK] political party . [SEP],Social Democratic Party,Institutional:2 Revolutionary Party,0,Institutional:2 Revolutionary Party,0,-1.12471
[CLS] Bud Nornes:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Ar Ar Ar,Republican Party of Minnesota,0,Republican Party of Minnesota,0,-0.40787
[CLS] John Robertson Dargavel:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Progressive Conservative Party of Ontario,0,Progressive Conservative Party of Ontario,0,-0.23966
[CLS] Witold Gintowt:4 - Dziewałtowski:5 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Party of Poland,Democratic Left Alliance,0,Democratic Left Alliance,0,-0.96615
[CLS] Jan Zahradil:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Zahradil:3,Civic Democratic Party,0,Civic Democratic Party,0,-0.05169
[CLS] Boris Yeltsin:3 is a member of the [MASK] [MASK] political party . [SEP],Soviet Union,Communist Party of the Soviet Union,0,Communist Party of the Soviet Union,0,-0.07188
[CLS] Devwrat:3 Singh is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4 Party,Indian National Congress,0,Indian National Congress,0,-0.76860
[CLS] Stan Randall is a member of the [MASK] [MASK] political party . [SEP],United States,Progressive Conservative Party of Ontario,0,Progressive Conservative Party of Ontario,0,-0.37627
[CLS] Suzanne Lohnes:3 - Croft:2 is a member of the [MASK] [MASK] political party . [SEP],Labour Party,Nova Scotia Liberal Party,0,Nova Scotia Liberal Party,0,-0.48634
[CLS] M . Kandaswamy:4 Padayachi:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Padaya:2 Party,Indian National Congress,0,Indian National Congress,0,-0.76155
[CLS] Andy Manson is a member of the [MASK] [MASK] political party . [SEP],United States,Australian Labor Party,0,Australian Labor Party,0,-0.64815
[CLS] Audrey Wise is a member of the [MASK] [MASK] political party . [SEP],United States,Labour Party,0,Labour Party,0,-0.42430
[CLS] José Ignacio Paliza:2 is a member of the [MASK] [MASK] political party . [SEP],PNV:2,Dominican Revolutionary Party,0,Dominican Revolutionary Party,0,-1.13710
[CLS] Razhden:3 Arsenidze:3 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],Nakhtiari:4,Russian Social Democratic Labour Party,0,Russian Social Democratic Labour Party,0,-0.43465
[CLS] Ivan Melnikov:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Party of Russia,Communist Party of the Soviet Union,0,Communist Party of the Soviet Union,0,-1.00705
[CLS] Børre:2 Rønningen:3 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Børre:2 Rønningen:3,Socialist Left Party,0,Socialist Left Party,0,-0.54029
[CLS] Bill Eaton is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Australian Labor Party,0,Australian Labor Party,0,-0.45258
[CLS] George Porter is a member of the [MASK] [MASK] political party . [SEP],United States,Labour Party,0,Labour Party,0,-0.52693
[CLS] Tamás Katona:2 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],U . S .,Hungarian Democratic Forum,0,Hungarian Democratic Forum,0,-0.85113
[CLS] Dennis Dawson is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Liberal Party of Canada,0,Liberal Party of Canada,0,-0.42815
[CLS] José Antonio Labordeta:3 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Social Democratic Party,Chunta:2 Aragonesista:3,0,Chunta:2 Aragonesista:3,0,-0.99700
[CLS] T . Rasalingam:3 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4 Party,Tamil United Liberation Front,0,Tamil United Liberation Front,0,-0.87155
[CLS] Jussi Vatanen:2 is a member of the [MASK] [MASK] [MASK] political party . [SEP],Jussi - Va,Social Democratic Party of Finland,0,Social Democratic Party of Finland,0,-0.58064
[CLS] K . Palanisamy:4 is a member of the [MASK] [MASK] [MASK] [MASK] political party . [SEP],Palanisamy:4,All India Anna Dravida:3 Munnetra:3 Kazhagam:4,0,All India Anna Dravida:3 Munnetra:3 Kazhagam:4,0,-0.78458
[CLS] Justin Keating:2 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],K K K K K,Labour Party,0,Labour Party,0,-1.22071
[CLS] Rajesh:2 Khanna:2 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4 Party,Indian National Congress,0,Indian National Congress,0,-0.78684
[CLS] Jean Roy is a member of the [MASK] [MASK] political party . [SEP],Labour Party,Liberal Party of Canada,0,Liberal Party of Canada,0,-1.03838
[CLS] Lois Brown is a member of the [MASK] [MASK] [MASK] political party . [SEP],House of Commons,Conservative Party of Canada,0,Conservative Party of Canada,0,-0.50163
"[CLS] George Grennell:3 , Jr . is a member of the [MASK] [MASK] political party . [SEP]",Tea Party,National Republican Party,0,National Republican Party,0,-0.70319
[CLS] Rafael Cancel:2 Miranda is a member of the [MASK] [MASK] [MASK] political party . [SEP],Social Democratic Party,Puerto Rican:2 Nationalist:2 Party,0,Puerto Rican:2 Nationalist:2 Party,0,-1.06660
[CLS] Dipika:3 Damerla:2 is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Bharatiya:4 Party,Ontario Liberal Party,0,Ontario Liberal Party,0,-1.18308
[CLS] Jami:2 - Lee Ross is a member of the [MASK] [MASK] [MASK] [MASK] [MASK] political party . [SEP],Jami:2 - Lee Ross,New Zealand National Party,0,New Zealand National Party,0,-0.61338
